10637261	可孚	301440375.06946667
10919914	鱼跃	281828028.80146667
10338034	BY－HEALTH/汤臣倍健	265070932.54786667
10943384	北京同仁堂	223394445.33490000
10122066	超亚	197042863.27923333
10361294	Omron/欧姆龙	187269557.55620000
10282602	Durex/杜蕾斯	183368767.11943333
10787586	Swisse	179261483.91970000
12655100	奈力士	169828365.79360000
50816976	realhouse	129895843.21433333
50816976	realhouse	129895843.21433333
7122972058	MaincareBio	128027686.74200000
10353724	海氏海诺	122346201.71270000
10356253	jissbon/杰士邦	121931502.65133333
10959951	WINSOUL/云舒屋	114273537.31063333
11030545	仁和	112231378.22340000
10943737	武夫人	103035376.23803333
10652817	ZD	99568879.14610000
10120690	碧生源	97232034.24003333
10335998	修正	96514924.98900000
10578749	优禾康	96479567.11343333
10787586	Swisse	95471579.21646667
10627830	斐尔特	92473473.02753333
10558727	爱司盟	89487761.37336667
10128204	博士伦	88972869.59856667
10648734	okamoto/冈本	88374849.42810000
10049619	Allnature/安美奇	86858788.88556667
10731031	恒明医疗	85063162.05446667
10058761	Winner/稳健	80625061.72953333
11012498	PINECAT/松猫	79745734.72450000
10050501	燕之屋	74471533.42940000
10860436	xaxr	73511769.74390000
10343179	三诺（医疗）	73406324.86536667
10984809	WELLDAY/维德医疗	72595569.37760000
10412071	珍视明	71934122.98683333
10641447	小仙炖	71865999.81433333
10344136	海昌	71512262.17886667
10936828	雅塑	68931490.78510000
10408137	东阿阿胶	66510971.78503333
7830374539	强生医药	65439674.36100000
10592574	可复美	62851724.07233333
10739079	DR.ROOS/袋鼠医生	62624676.15083333
10734950	三九（999）	62454022.90903333
12663937	Misty Hill	62058343.33333333
12663937	Misty Hill	62058343.33333333
10343928	金戈	61021954.00693333
12653364	聆懿	60781170.53026667
10788757	多燕瘦	59867839.69123333
10266385	SIMEITOL/姿美堂	57634463.00403333
10859900	敷尔佳	56627237.14543333
11027131	助鑫	56438569.89866667
10855933	汇仁	51711222.24483333
10563869	享久	51516340.40360000
12654611	朴星	50482751.08740000
10540334	Abbott/雅培	48787339.96350000
10838102	3M	47781144.46873333
10477081	青源堂	47274884.48020000
10771808	爱护佳	46679821.32153333
10701986	名流	45872880.19666667
10841919	迈德斯特	45826430.00260000
10340104	MUSCLETECH/麦斯泰克	45642269.46163333
10577241	Philips/飞利浦	45177047.33743333
10948532	恒碧康	44279704.30943333
10260807	WDCYH/威氏	44267487.71913333
10260807	WDCYH/威氏	44034860.05366667
10140601	老金磨方	43993013.20280000
10497612	MizzZee/谜姬	43683243.60690000
10581542	罗氏	42452315.10356667
10501866	K-MAX/康麦斯	41901587.58033333
10131699	RICHORA/瑞琪奥兰	41417354.52733333
10632648	KEYLID/健力多	41159164.61660000
10297016	佰易来	41093196.87490000
10511508	桑浦（成人）	40367524.87920000
10939573	万艾可	39715336.66400000
34353221	Moody	39288933.32986667
10219513	Haier/海尔	39174746.74350000
10505159	kilala/可啦啦	38804698.77573333
10976257	PISSA	38308095.74910000
10502270	云南白药	38295504.35116667
10048454	黄道益	37300678.65923333
12659794	AUCRIOSTE/澳克罗健	37137141.86093333
10557349	独爱	36984477.55440000
10840390	CENTRUM/善存	36897302.18173333
10293677	CONBA/康恩贝	36514527.77510000
10929594	HORIEN/海俪恩	36364467.40666667
10773634	九芝堂	36102805.08393333
10336661	BLACKMORES/澳佳宝	35570743.76866667
10056077	爱尔康	35288661.00073333
12663979	IEPABY	34792320.89036667
10211856	正虎堂	34319111.28350000
10659428	舒尔佳	34297774.07490000
10702559	固本堂	33629455.19920000
10048454	黄道益	33593171.59233333
10936843	艾丽（药品）	33386472.02496667
12656657	深谷溪田	33241250.52273333
12659760	SorLife	33173935.08766667
12659760	SorLife	33153425.08766667
12663940	高实商知	33001285.26800000
10941025	必利劲	32735747.63103333
12663987	Vinsic（保健品）	31913503.02445000
12663987	Vinsic（保健品）	31913503.02445000
12663948	Puerfons（保健品）	31910005.20826667
12663948	Puerfons（保健品）	31910005.20826667
10840409	正官庄	31463901.28146667
10955245	Naturies	31228696.12623333
10955245	Naturies	31228696.12623333
10901734	Coloplast/康乐保	30854742.21623333
10919205	荣晟	30575697.51240000
11009950	Mega Max Nutrition Life/兆丽健营养生活	30165201.60996667
10120903	德宜生	30091991.42606667
10010252	画婷	30069356.04460000
10936968	蔓迪	29708393.68450000
10961752	丽医生	29553672.44360000
10134086	颜如玉	29520146.43580000
10264287	CALTRATE/钙尔奇	29434916.44813333
12653507	祖医堂	29103119.17646667
11015408	百年扁氏	28989728.59356667
10209132	芙清	28547151.67200000
10336661	BLACKMORES/澳佳宝	27910892.98696667
10651219	EARISE/雅兰仕	27868018.36236667
10943599	FOX（成人用品）	27583560.02243333
10047162	瑞迈特	27416500.06636667
10704114	resmed/瑞思迈	27315874.04980000
12654838	蜂语堂	26901542.93410000
10147025	金仕康	26444501.39400000
10336822	愉悦	26263393.76013333
10740049	万宝绿	26247563.87260000
10936814	库博光学	25792702.90446667
10532867	UNIFREE	25715027.06280000
10033691	从容硬对	25663514.38816667
10477073	kernel/科诺	25446182.41170000
10651059	南极人	25406256.77043333
10943576	CPT/康比特	25285694.86743333
10119922	敖东	25146322.12453333
10936785	santen/参天	25004188.20653333
10684934	养生堂	24818657.43880000
10936977	优思明	24627116.93863333
10936759	芭克	24207696.86696667
10701643	9i/久爱	24031221.43593333
10968161	内廷上用	23968602.16463333
12659750	FOLOTTO	23866097.88800000
12659750	FOLOTTO	23866097.88800000
10560695	白云山	23544566.05453333
10205752	lesparty/莱斯帕蒂	23518208.64103333
